	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
16423	37111	FIPS_37111	McDowell County	Northwest	Region C	  Transportation and warehousing	2009	
16424	37111	FIPS_37111	McDowell County	Northwest	Region C	  Information	2009	6078.0
16425	37111	FIPS_37111	McDowell County	Northwest	Region C	   Real estate and rental and leasing	2009	148850.0
16426	37111	FIPS_37111	McDowell County	Northwest	Region C	  Professional and business services	2009	
16427	37111	FIPS_37111	McDowell County	Northwest	Region C	   Management of companies and enterprises	2009	
16428	37111	FIPS_37111	McDowell County	Northwest	Region C	   Administrative and support and waste management and remediation services	2009	16822.0
16429	37111	FIPS_37111	McDowell County	Northwest	Region C	   Educational services	2009	
16430	37111	FIPS_37111	McDowell County	Northwest	Region C	   Health care and social assistance	2009	
16431	37111	FIPS_37111	McDowell County	Northwest	Region C	   Arts, entertainment, and recreation	2009	2807.0
16432	37111	FIPS_37111	McDowell County	Northwest	Region C	   Accommodation and food services	2009	27562.0
16433	37111	FIPS_37111	McDowell County	Northwest	Region C	  Other services (except government and government enterprises)	2009	31690.0
16434	37111	FIPS_37111	McDowell County	Northwest	Region C	Government and government enterprises	2009	149921.0
16435	37113	FIPS_37113	Macon County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2009	8878.0
16436	37113	FIPS_37113	Macon County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2009	710.0
16437	37113	FIPS_37113	Macon County	Western	Southwestern	  Utilities	2009	15624.0
16438	37113	FIPS_37113	Macon County	Western	Southwestern	  Construction	2009	74171.0
16439	37113	FIPS_37113	Macon County	Western	Southwestern	  Manufacturing	2009	62614.0
16440	37113	FIPS_37113	Macon County	Western	Southwestern	  Wholesale trade	2009	
16441	37113	FIPS_37113	Macon County	Western	Southwestern	  Retail trade	2009	71080.0
16442	37113	FIPS_37113	Macon County	Western	Southwestern	  Transportation and warehousing	2009	
16443	37113	FIPS_37113	Macon County	Western	Southwestern	  Information	2009	11880.0
16444	37113	FIPS_37113	Macon County	Western	Southwestern	   Real estate and rental and leasing	2009	178138.0
16445	37113	FIPS_37113	Macon County	Western	Southwestern	  Professional and business services	2009	78596.0
16446	37113	FIPS_37113	Macon County	Western	Southwestern	   Management of companies and enterprises	2009	
16447	37113	FIPS_37113	Macon County	Western	Southwestern	   Administrative and support and waste management and remediation services	2009	
16448	37113	FIPS_37113	Macon County	Western	Southwestern	   Educational services	2009	3161.0
16449	37113	FIPS_37113	Macon County	Western	Southwestern	   Health care and social assistance	2009	81498.0
16450	37113	FIPS_37113	Macon County	Western	Southwestern	   Arts, entertainment, and recreation	2009	18063.0
16451	37113	FIPS_37113	Macon County	Western	Southwestern	   Accommodation and food services	2009	35097.0
16452	37113	FIPS_37113	Macon County	Western	Southwestern	  Other services (except government and government enterprises)	2009	35695.0
16453	37113	FIPS_37113	Macon County	Western	Southwestern	Government and government enterprises	2009	109877.0
16454	37115	FIPS_37115	Madison County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2009	
16455	37115	FIPS_37115	Madison County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2009	2686.0
16456	37115	FIPS_37115	Madison County	Western	Mountain Area	  Utilities	2009	8422.0
16457	37115	FIPS_37115	Madison County	Western	Mountain Area	  Construction	2009	
16458	37115	FIPS_37115	Madison County	Western	Mountain Area	  Manufacturing	2009	35687.0
16459	37115	FIPS_37115	Madison County	Western	Mountain Area	  Wholesale trade	2009	3456.0
16460	37115	FIPS_37115	Madison County	Western	Mountain Area	  Retail trade	2009	15601.0
16461	37115	FIPS_37115	Madison County	Western	Mountain Area	  Transportation and warehousing	2009	
16462	37115	FIPS_37115	Madison County	Western	Mountain Area	  Information	2009	1866.0
16463	37115	FIPS_37115	Madison County	Western	Mountain Area	   Real estate and rental and leasing	2009	75379.0
16464	37115	FIPS_37115	Madison County	Western	Mountain Area	  Professional and business services	2009	
16465	37115	FIPS_37115	Madison County	Western	Mountain Area	   Management of companies and enterprises	2009	
16466	37115	FIPS_37115	Madison County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2009	3876.0
16467	37115	FIPS_37115	Madison County	Western	Mountain Area	   Educational services	2009	
16468	37115	FIPS_37115	Madison County	Western	Mountain Area	   Health care and social assistance	2009	
16469	37115	FIPS_37115	Madison County	Western	Mountain Area	   Arts, entertainment, and recreation	2009	5287.0
16470	37115	FIPS_37115	Madison County	Western	Mountain Area	   Accommodation and food services	2009	8809.0
16471	37115	FIPS_37115	Madison County	Western	Mountain Area	  Other services (except government and government enterprises)	2009	13749.0
16472	37115	FIPS_37115	Madison County	Western	Mountain Area	Government and government enterprises	2009	56185.0
16473	37117	FIPS_37117	Martin County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2009	
16474	37117	FIPS_37117	Martin County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2009	0.0
16475	37117	FIPS_37117	Martin County	Northeast	Region Q	  Utilities	2009	31532.0
16476	37117	FIPS_37117	Martin County	Northeast	Region Q	  Construction	2009	21870.0
16477	37117	FIPS_37117	Martin County	Northeast	Region Q	  Manufacturing	2009	179037.0
16478	37117	FIPS_37117	Martin County	Northeast	Region Q	  Wholesale trade	2009	13895.0
16479	37117	FIPS_37117	Martin County	Northeast	Region Q	  Retail trade	2009	46151.0
16480	37117	FIPS_37117	Martin County	Northeast	Region Q	  Transportation and warehousing	2009	
16481	37117	FIPS_37117	Martin County	Northeast	Region Q	  Information	2009	6873.0
16482	37117	FIPS_37117	Martin County	Northeast	Region Q	   Real estate and rental and leasing	2009	93727.0
16483	37117	FIPS_37117	Martin County	Northeast	Region Q	  Professional and business services	2009	14446.0
16484	37117	FIPS_37117	Martin County	Northeast	Region Q	   Management of companies and enterprises	2009	0.0
16485	37117	FIPS_37117	Martin County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2009	5589.0
16486	37117	FIPS_37117	Martin County	Northeast	Region Q	   Educational services	2009	1462.0
16487	37117	FIPS_37117	Martin County	Northeast	Region Q	   Health care and social assistance	2009	63767.0
16488	37117	FIPS_37117	Martin County	Northeast	Region Q	   Arts, entertainment, and recreation	2009	1167.0
16489	37117	FIPS_37117	Martin County	Northeast	Region Q	   Accommodation and food services	2009	14615.0
16490	37117	FIPS_37117	Martin County	Northeast	Region Q	  Other services (except government and government enterprises)	2009	13787.0
16491	37117	FIPS_37117	Martin County	Northeast	Region Q	Government and government enterprises	2009	95996.0
16492	37119	FIPS_37119	Mecklenburg County	Southwest		  Agriculture, forestry, fishing and hunting	2009	
16493	37119	FIPS_37119	Mecklenburg County	Southwest		  Mining, quarrying, and oil and gas extraction	2009	39423.0
16494	37119	FIPS_37119	Mecklenburg County	Southwest		  Utilities	2009	1751394.0
16495	37119	FIPS_37119	Mecklenburg County	Southwest		  Construction	2009	2333213.0
16496	37119	FIPS_37119	Mecklenburg County	Southwest		  Manufacturing	2009	6590736.0
16497	37119	FIPS_37119	Mecklenburg County	Southwest		  Wholesale trade	2009	5467890.0
16498	37119	FIPS_37119	Mecklenburg County	Southwest		  Retail trade	2009	3012228.0
16499	37119	FIPS_37119	Mecklenburg County	Southwest		  Transportation and warehousing	2009	
16500	37119	FIPS_37119	Mecklenburg County	Southwest		  Information	2009	4064855.0
16501	37119	FIPS_37119	Mecklenburg County	Southwest		   Real estate and rental and leasing	2009	5865034.0
16502	37119	FIPS_37119	Mecklenburg County	Southwest		  Professional and business services	2009	10580733.0
16503	37119	FIPS_37119	Mecklenburg County	Southwest		   Management of companies and enterprises	2009	3034266.0
16504	37119	FIPS_37119	Mecklenburg County	Southwest		   Administrative and support and waste management and remediation services	2009	2374820.0
16505	37119	FIPS_37119	Mecklenburg County	Southwest		   Educational services	2009	557785.0
16506	37119	FIPS_37119	Mecklenburg County	Southwest		   Health care and social assistance	2009	3173941.0
16507	37119	FIPS_37119	Mecklenburg County	Southwest		   Arts, entertainment, and recreation	2009	766083.0
16508	37119	FIPS_37119	Mecklenburg County	Southwest		   Accommodation and food services	2009	1483437.0
16509	37119	FIPS_37119	Mecklenburg County	Southwest		  Other services (except government and government enterprises)	2009	836584.0
16510	37119	FIPS_37119	Mecklenburg County	Southwest		Government and government enterprises	2009	5694544.0
16511	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2009	
16512	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2009	82831.0
16513	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Utilities	2009	2210.0
16514	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Construction	2009	
16515	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Manufacturing	2009	21814.0
16516	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Wholesale trade	2009	10196.0
16517	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Retail trade	2009	28111.0
16518	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Transportation and warehousing	2009	13395.0
16519	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Information	2009	1534.0
16520	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Real estate and rental and leasing	2009	63861.0
16521	37121	FIPS_37121	Mitchell County	Northwest	High Country	  Professional and business services	2009	16165.0
16522	37121	FIPS_37121	Mitchell County	Northwest	High Country	   Management of companies and enterprises	2009	2093.0
