GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37167	FIPS_37167	Stanly County	Southwest		   Arts, entertainment, and recreation	2012	6320
37167	FIPS_37167	Stanly County	Southwest		   Accommodation and food services	2012	41827
37167	FIPS_37167	Stanly County	Southwest		  Other services (except government and government enterprises)	2012	54143
37167	FIPS_37167	Stanly County	Southwest		Government and government enterprises	2012	219098
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2012	7342
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2012	0
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Utilities	2012	715609
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Construction	2012	46498
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2012	78670
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2012	19199
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2012	40251
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2012	8079
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Information	2012	5933
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2012	161214
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2012	66824
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2012	33977
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2012	11729
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Educational services	2012	2352
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2012	47425
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2012	961
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2012	15334
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2012	35572
37169	FIPS_37169	Stokes County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2012	119862
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Agriculture, forestry, fishing and hunting	2012	22057
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Mining, quarrying, and oil and gas extraction	2012	9331
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Utilities	2012	8850
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Construction	2012	213676
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Manufacturing	2012	385177
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Wholesale trade	2012	89221
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Retail trade	2012	179024
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Transportation and warehousing	2012	75999
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Information	2012	32738
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Real estate and rental and leasing	2012	295952
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Professional and business services	2012	141848
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Management of companies and enterprises	2012	
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Administrative and support and waste management and remediation services	2012	42386
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Educational services	2012	
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Health care and social assistance	2012	
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Arts, entertainment, and recreation	2012	13602
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	   Accommodation and food services	2012	57035
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	  Other services (except government and government enterprises)	2012	67932
37171	FIPS_37171	Surry County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2012	281383
37173	FIPS_37173	Swain County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2012	
37173	FIPS_37173	Swain County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2012	0
37173	FIPS_37173	Swain County	Western	Southwestern	  Utilities	2012	44351
37173	FIPS_37173	Swain County	Western	Southwestern	  Construction	2012	
37173	FIPS_37173	Swain County	Western	Southwestern	  Manufacturing	2012	43039
37173	FIPS_37173	Swain County	Western	Southwestern	  Wholesale trade	2012	5914
37173	FIPS_37173	Swain County	Western	Southwestern	  Retail trade	2012	27158
37173	FIPS_37173	Swain County	Western	Southwestern	  Transportation and warehousing	2012	
37173	FIPS_37173	Swain County	Western	Southwestern	  Information	2012	1880
37173	FIPS_37173	Swain County	Western	Southwestern	   Real estate and rental and leasing	2012	63302
37173	FIPS_37173	Swain County	Western	Southwestern	  Professional and business services	2012	5824
37173	FIPS_37173	Swain County	Western	Southwestern	   Management of companies and enterprises	2012	0
37173	FIPS_37173	Swain County	Western	Southwestern	   Administrative and support and waste management and remediation services	2012	2253
37173	FIPS_37173	Swain County	Western	Southwestern	   Educational services	2012	
37173	FIPS_37173	Swain County	Western	Southwestern	   Health care and social assistance	2012	
37173	FIPS_37173	Swain County	Western	Southwestern	   Arts, entertainment, and recreation	2012	14109
37173	FIPS_37173	Swain County	Western	Southwestern	   Accommodation and food services	2012	22620
37173	FIPS_37173	Swain County	Western	Southwestern	  Other services (except government and government enterprises)	2012	14774
37173	FIPS_37173	Swain County	Western	Southwestern	Government and government enterprises	2012	153086
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2012	
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2012	1049
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Utilities	2012	1245
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Construction	2012	42133
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Manufacturing	2012	45290
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Wholesale trade	2012	19353
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Retail trade	2012	56193
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Transportation and warehousing	2012	
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Information	2012	20620
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Real estate and rental and leasing	2012	158616
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Professional and business services	2012	41421
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Management of companies and enterprises	2012	0
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2012	17700
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Educational services	2012	20081
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Health care and social assistance	2012	89391
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Arts, entertainment, and recreation	2012	10203
37175	FIPS_37175	Transylvania County	Western	Mountain Area	   Accommodation and food services	2012	37716
37175	FIPS_37175	Transylvania County	Western	Mountain Area	  Other services (except government and government enterprises)	2012	30296
37175	FIPS_37175	Transylvania County	Western	Mountain Area	Government and government enterprises	2012	93670
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2012	29481
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2012	0
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Utilities	2012	0
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Construction	2012	3471
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Manufacturing	2012	9269
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Wholesale trade	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Retail trade	2012	5639
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Transportation and warehousing	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Information	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Real estate and rental and leasing	2012	16661
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Professional and business services	2012	2664
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Management of companies and enterprises	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2012	1591
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Educational services	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Health care and social assistance	2012	
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Arts, entertainment, and recreation	2012	1592
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	   Accommodation and food services	2012	1115
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	  Other services (except government and government enterprises)	2012	4141
37177	FIPS_37177	Tyrrell County	Northeast	Northeastern	Government and government enterprises	2012	26454
37179	FIPS_37179	Union County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2012	106838
37179	FIPS_37179	Union County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2012	2713
37179	FIPS_37179	Union County	Southwest	Centralina	  Utilities	2012	16951
37179	FIPS_37179	Union County	Southwest	Centralina	  Construction	2012	430948
37179	FIPS_37179	Union County	Southwest	Centralina	  Manufacturing	2012	1404425
37179	FIPS_37179	Union County	Southwest	Centralina	  Wholesale trade	2012	438810
37179	FIPS_37179	Union County	Southwest	Centralina	  Retail trade	2012	352719
37179	FIPS_37179	Union County	Southwest	Centralina	  Transportation and warehousing	2012	140861
37179	FIPS_37179	Union County	Southwest	Centralina	  Information	2012	49736
37179	FIPS_37179	Union County	Southwest	Centralina	   Real estate and rental and leasing	2012	585707
37179	FIPS_37179	Union County	Southwest	Centralina	  Professional and business services	2012	472591
37179	FIPS_37179	Union County	Southwest	Centralina	   Management of companies and enterprises	2012	41496
37179	FIPS_37179	Union County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2012	235304
37179	FIPS_37179	Union County	Southwest	Centralina	   Educational services	2012	76195
37179	FIPS_37179	Union County	Southwest	Centralina	   Health care and social assistance	2012	183936
37179	FIPS_37179	Union County	Southwest	Centralina	   Arts, entertainment, and recreation	2012	28128
37179	FIPS_37179	Union County	Southwest	Centralina	   Accommodation and food services	2012	100538
37179	FIPS_37179	Union County	Southwest	Centralina	  Other services (except government and government enterprises)	2012	169990
37179	FIPS_37179	Union County	Southwest	Centralina	Government and government enterprises	2012	652734
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2012	19069
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2012	1234
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Utilities	2012	5804
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Construction	2012	31963
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Manufacturing	2012	175692
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Wholesale trade	2012	78702
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Retail trade	2012	105528
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Transportation and warehousing	2012	
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Information	2012	14951
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Real estate and rental and leasing	2012	201279
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	  Professional and business services	2012	
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Management of companies and enterprises	2012	
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2012	21388
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Educational services	2012	8547
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Health care and social assistance	2012	126657
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2012	3682
37181	FIPS_37181	Vance County	North Central	Kerr-Tar	   Accommodation and food services	2012	29886
